,station_complex,borough,latitude,longitude,transit_timestamp,ridership,service_train
9107,President St-Medgar Evers College ,Brooklyn,40.667885,-73.95068,02/01/2024 08:00:00 PM,55,"[['2', '5']]"
9108,President St-Medgar Evers College ,Brooklyn,40.667885,-73.95068,02/01/2024 09:00:00 AM,206,"[['2', '5']]"
9109,President St-Medgar Evers College ,Brooklyn,40.667885,-73.95068,02/01/2024 09:00:00 PM,30,"[['2', '5']]"
9110,President St-Medgar Evers College ,Brooklyn,40.667885,-73.95068,02/01/2024 10:00:00 AM,131,"[['2', '5']]"
9111,President St-Medgar Evers College ,Brooklyn,40.667885,-73.95068,02/01/2024 10:00:00 PM,15,"[['2', '5']]"
9112,President St-Medgar Evers College ,Brooklyn,40.667885,-73.95068,02/01/2024 11:00:00 AM,123,"[['2', '5']]"
9113,President St-Medgar Evers College ,Brooklyn,40.667885,-73.95068,02/01/2024 11:00:00 PM,11,"[['2', '5']]"
9114,President St-Medgar Evers College ,Brooklyn,40.667885,-73.95068,02/01/2024 12:00:00 AM,5,"[['2', '5']]"
9115,President St-Medgar Evers College ,Brooklyn,40.667885,-73.95068,02/01/2024 12:00:00 PM,108,"[['2', '5']]"
9116,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 01:00:00 AM,16,"[['R', 'W']]"
9117,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 01:00:00 PM,511,"[['R', 'W']]"
9118,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 02:00:00 AM,18,"[['R', 'W']]"
9119,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 02:00:00 PM,484,"[['R', 'W']]"
9120,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 03:00:00 AM,5,"[['R', 'W']]"
9121,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 03:00:00 PM,662,"[['R', 'W']]"
9122,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 04:00:00 AM,4,"[['R', 'W']]"
9123,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 04:00:00 PM,775,"[['R', 'W']]"
9124,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 05:00:00 AM,4,"[['R', 'W']]"
9125,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 05:00:00 PM,1075,"[['R', 'W']]"
9126,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 06:00:00 AM,20,"[['R', 'W']]"
9127,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 06:00:00 PM,997,"[['R', 'W']]"
9128,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 07:00:00 AM,79,"[['R', 'W']]"
9129,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 07:00:00 PM,707,"[['R', 'W']]"
9130,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 08:00:00 AM,222,"[['R', 'W']]"
9131,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 08:00:00 PM,396,"[['R', 'W']]"
9132,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 09:00:00 AM,209,"[['R', 'W']]"
9133,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 09:00:00 PM,292,"[['R', 'W']]"
9134,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 10:00:00 AM,173,"[['R', 'W']]"
9135,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 10:00:00 PM,213,"[['R', 'W']]"
9136,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 11:00:00 AM,284,"[['R', 'W']]"
9137,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 11:00:00 PM,163,"[['R', 'W']]"
9138,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 12:00:00 AM,71,"[['R', 'W']]"
9139,Prince St ,Manhattan,40.72433,-73.9977,02/01/2024 12:00:00 PM,345,"[['R', 'W']]"
9140,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 01:00:00 AM,2,"[['2', '5']]"
9141,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 01:00:00 PM,214,"[['2', '5']]"
9142,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 02:00:00 AM,5,"[['2', '5']]"
9143,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 02:00:00 PM,283,"[['2', '5']]"
9144,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 03:00:00 AM,13,"[['2', '5']]"
9145,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 03:00:00 PM,414,"[['2', '5']]"
9146,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 04:00:00 AM,44,"[['2', '5']]"
9147,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 04:00:00 PM,407,"[['2', '5']]"
9148,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 05:00:00 AM,176,"[['2', '5']]"
9149,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 05:00:00 PM,306,"[['2', '5']]"
9150,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 06:00:00 AM,330,"[['2', '5']]"
9151,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 06:00:00 PM,135,"[['2', '5']]"
9152,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 07:00:00 AM,575,"[['2', '5']]"
9153,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 07:00:00 PM,89,"[['2', '5']]"
9154,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 08:00:00 AM,451,"[['2', '5']]"
9155,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 08:00:00 PM,61,"[['2', '5']]"
9156,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 09:00:00 AM,318,"[['2', '5']]"
9157,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 09:00:00 PM,56,"[['2', '5']]"
9158,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 10:00:00 AM,232,"[['2', '5']]"
9159,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 10:00:00 PM,36,"[['2', '5']]"
9160,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 11:00:00 AM,195,"[['2', '5']]"
9161,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 11:00:00 PM,27,"[['2', '5']]"
9162,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 12:00:00 AM,13,"[['2', '5']]"
9163,Prospect Av ,Bronx,40.819584,-73.90177,02/01/2024 12:00:00 PM,191,"[['2', '5']]"
9164,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 01:00:00 AM,2,[['R']]
9165,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 01:00:00 PM,170,[['R']]
9166,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 02:00:00 AM,2,[['R']]
9167,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 02:00:00 PM,287,[['R']]
9168,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 03:00:00 AM,4,[['R']]
9169,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 03:00:00 PM,348,[['R']]
9170,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 04:00:00 AM,18,[['R']]
9171,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 04:00:00 PM,310,[['R']]
9172,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 05:00:00 AM,61,[['R']]
9173,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 05:00:00 PM,383,[['R']]
9174,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 06:00:00 AM,154,[['R']]
9175,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 06:00:00 PM,274,[['R']]
9176,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 07:00:00 AM,517,[['R']]
9177,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 07:00:00 PM,145,[['R']]
9178,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 08:00:00 AM,880,[['R']]
9179,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 08:00:00 PM,76,[['R']]
9180,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 09:00:00 AM,403,[['R']]
9181,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 09:00:00 PM,63,[['R']]
9182,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 10:00:00 AM,200,[['R']]
9183,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 10:00:00 PM,65,[['R']]
9184,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 11:00:00 AM,170,[['R']]
9185,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 11:00:00 PM,26,[['R']]
9186,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 12:00:00 AM,3,[['R']]
9187,Prospect Av ,Brooklyn,40.665413,-73.992874,02/01/2024 12:00:00 PM,133,[['R']]
9188,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 01:00:00 AM,9,"[['B', 'Q', 'S']]"
9189,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 01:00:00 PM,319,"[['B', 'Q', 'S']]"
9190,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 02:00:00 AM,5,"[['B', 'Q', 'S']]"
9191,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 02:00:00 PM,303,"[['B', 'Q', 'S']]"
9192,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 03:00:00 AM,14,"[['B', 'Q', 'S']]"
9193,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 03:00:00 PM,351,"[['B', 'Q', 'S']]"
9194,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 04:00:00 AM,30,"[['B', 'Q', 'S']]"
9195,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 04:00:00 PM,361,"[['B', 'Q', 'S']]"
9196,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 05:00:00 AM,123,"[['B', 'Q', 'S']]"
9197,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 05:00:00 PM,419,"[['B', 'Q', 'S']]"
9198,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 06:00:00 AM,329,"[['B', 'Q', 'S']]"
9199,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 06:00:00 PM,382,"[['B', 'Q', 'S']]"
9200,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 07:00:00 AM,852,"[['B', 'Q', 'S']]"
9201,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 07:00:00 PM,253,"[['B', 'Q', 'S']]"
9202,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 08:00:00 AM,1093,"[['B', 'Q', 'S']]"
9203,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 08:00:00 PM,160,"[['B', 'Q', 'S']]"
9204,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 09:00:00 AM,678,"[['B', 'Q', 'S']]"
9205,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 09:00:00 PM,103,"[['B', 'Q', 'S']]"
9206,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 10:00:00 AM,373,"[['B', 'Q', 'S']]"
9207,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 10:00:00 PM,99,"[['B', 'Q', 'S']]"
9208,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 11:00:00 AM,318,"[['B', 'Q', 'S']]"
9209,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 11:00:00 PM,37,"[['B', 'Q', 'S']]"
9210,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 12:00:00 AM,23,"[['B', 'Q', 'S']]"
9211,Prospect Park ,Brooklyn,40.661613,-73.96225,02/01/2024 12:00:00 PM,283,"[['B', 'Q', 'S']]"
9212,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 01:00:00 AM,33,"[['E', 'M', 'R']]"
9213,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 01:00:00 PM,739,"[['E', 'M', 'R']]"
9214,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 02:00:00 AM,17,"[['E', 'M', 'R']]"
9215,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 02:00:00 PM,975,"[['E', 'M', 'R']]"
9216,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 03:00:00 AM,34,"[['E', 'M', 'R']]"
9217,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 03:00:00 PM,1395,"[['E', 'M', 'R']]"
9218,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 04:00:00 AM,45,"[['E', 'M', 'R']]"
9219,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 04:00:00 PM,1535,"[['E', 'M', 'R']]"
9220,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 05:00:00 AM,154,"[['E', 'M', 'R']]"
9221,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 05:00:00 PM,1593,"[['E', 'M', 'R']]"
9222,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 06:00:00 AM,341,"[['E', 'M', 'R']]"
9223,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 06:00:00 PM,931,"[['E', 'M', 'R']]"
9224,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 07:00:00 AM,867,"[['E', 'M', 'R']]"
9225,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 07:00:00 PM,530,"[['E', 'M', 'R']]"
9226,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 08:00:00 AM,1613,"[['E', 'M', 'R']]"
9227,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 08:00:00 PM,368,"[['E', 'M', 'R']]"
9228,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 09:00:00 AM,1171,"[['E', 'M', 'R']]"
9229,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 09:00:00 PM,315,"[['E', 'M', 'R']]"
9230,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 10:00:00 AM,733,"[['E', 'M', 'R']]"
9231,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 10:00:00 PM,205,"[['E', 'M', 'R']]"
9232,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 11:00:00 AM,636,"[['E', 'M', 'R']]"
9233,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 11:00:00 PM,150,"[['E', 'M', 'R']]"
9234,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 12:00:00 AM,83,"[['E', 'M', 'R']]"
9235,Queens Plaza ,Queens,40.748974,-73.93724,02/01/2024 12:00:00 PM,639,"[['E', 'M', 'R']]"
9236,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 01:00:00 AM,31,"[['7', 'N', 'W']]"
9237,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 01:00:00 PM,451,"[['7', 'N', 'W']]"
9238,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 02:00:00 AM,20,"[['7', 'N', 'W']]"
9239,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 02:00:00 PM,670,"[['7', 'N', 'W']]"
9240,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 03:00:00 AM,15,"[['7', 'N', 'W']]"
9241,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 03:00:00 PM,1214,"[['7', 'N', 'W']]"
9242,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 04:00:00 AM,34,"[['7', 'N', 'W']]"
9243,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 04:00:00 PM,1004,"[['7', 'N', 'W']]"
9244,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 05:00:00 AM,95,"[['7', 'N', 'W']]"
9245,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 05:00:00 PM,1168,"[['7', 'N', 'W']]"
9246,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 06:00:00 AM,301,"[['7', 'N', 'W']]"
9247,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 06:00:00 PM,697,"[['7', 'N', 'W']]"
9248,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 07:00:00 AM,742,"[['7', 'N', 'W']]"
9249,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 07:00:00 PM,386,"[['7', 'N', 'W']]"
9250,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 08:00:00 AM,1317,"[['7', 'N', 'W']]"
9251,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 08:00:00 PM,292,"[['7', 'N', 'W']]"
9252,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 09:00:00 AM,989,"[['7', 'N', 'W']]"
9253,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 09:00:00 PM,236,"[['7', 'N', 'W']]"
9254,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 10:00:00 AM,498,"[['7', 'N', 'W']]"
9255,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 10:00:00 PM,200,"[['7', 'N', 'W']]"
9256,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 11:00:00 AM,443,"[['7', 'N', 'W']]"
9257,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 11:00:00 PM,119,"[['7', 'N', 'W']]"
9258,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 12:00:00 AM,59,"[['7', 'N', 'W']]"
9259,Queensboro Plaza ,Queens,40.750584,-73.9402,02/01/2024 12:00:00 PM,468,"[['7', 'N', 'W']]"
9260,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 01:00:00 AM,12,[['Manhattan']]
9261,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 01:00:00 PM,197,[['Manhattan']]
9262,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 02:00:00 AM,2,[['Manhattan']]
9263,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 02:00:00 PM,241,[['Manhattan']]
9264,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 03:00:00 PM,379,[['Manhattan']]
9265,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 04:00:00 PM,363,[['Manhattan']]
9266,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 05:00:00 AM,6,[['Manhattan']]
9267,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 05:00:00 PM,495,[['Manhattan']]
9268,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 06:00:00 AM,94,[['Manhattan']]
9269,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 06:00:00 PM,463,[['Manhattan']]
9270,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 07:00:00 AM,112,[['Manhattan']]
9271,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 07:00:00 PM,316,[['Manhattan']]
9272,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 08:00:00 AM,127,[['Manhattan']]
9273,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 08:00:00 PM,233,[['Manhattan']]
9274,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 09:00:00 AM,130,[['Manhattan']]
9275,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 09:00:00 PM,175,[['Manhattan']]
9276,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 10:00:00 AM,178,[['Manhattan']]
9277,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 10:00:00 PM,150,[['Manhattan']]
9278,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 11:00:00 AM,187,[['Manhattan']]
9279,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 11:00:00 PM,84,[['Manhattan']]
9280,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 12:00:00 AM,48,[['Manhattan']]
9281,RI Tramway ,Manhattan,40.761337,-73.96416,02/01/2024 12:00:00 PM,193,[['Manhattan']]
9282,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 01:00:00 AM,3,[['Roosevelt']]
9283,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 01:00:00 PM,224,[['Roosevelt']]
9284,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 02:00:00 PM,242,[['Roosevelt']]
9285,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 03:00:00 PM,300,[['Roosevelt']]
9286,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 04:00:00 PM,288,[['Roosevelt']]
9287,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 05:00:00 AM,11,[['Roosevelt']]
9288,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 05:00:00 PM,264,[['Roosevelt']]
9289,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 06:00:00 AM,100,[['Roosevelt']]
9290,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 06:00:00 PM,217,[['Roosevelt']]
9291,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 07:00:00 AM,413,[['Roosevelt']]
9292,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 07:00:00 PM,145,[['Roosevelt']]
9293,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 08:00:00 AM,578,[['Roosevelt']]
9294,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 08:00:00 PM,100,[['Roosevelt']]
9295,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 09:00:00 AM,294,[['Roosevelt']]
9296,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 09:00:00 PM,66,[['Roosevelt']]
9297,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 10:00:00 AM,231,[['Roosevelt']]
9298,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 10:00:00 PM,64,[['Roosevelt']]
9299,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 11:00:00 AM,225,[['Roosevelt']]
9300,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 11:00:00 PM,30,[['Roosevelt']]
9301,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 12:00:00 AM,10,[['Roosevelt']]
9302,RI Tramway ,Manhattan,40.75734,-73.95412,02/01/2024 12:00:00 PM,224,[['Roosevelt']]
9303,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 01:00:00 AM,6,[['C']]
9304,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 01:00:00 PM,196,[['C']]
9305,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 02:00:00 AM,7,[['C']]
9306,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 02:00:00 PM,190,[['C']]
9307,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 03:00:00 AM,7,[['C']]
9308,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 03:00:00 PM,174,[['C']]
9309,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 04:00:00 AM,37,[['C']]
9310,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 04:00:00 PM,195,[['C']]
9311,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 05:00:00 AM,105,[['C']]
9312,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 05:00:00 PM,197,[['C']]
9313,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 06:00:00 AM,217,[['C']]
9314,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 06:00:00 PM,143,[['C']]
9315,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 07:00:00 AM,487,[['C']]
9316,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 07:00:00 PM,88,[['C']]
9317,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 08:00:00 AM,483,[['C']]
9318,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 08:00:00 PM,69,[['C']]
9319,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 09:00:00 AM,291,[['C']]
9320,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 09:00:00 PM,43,[['C']]
9321,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 10:00:00 AM,191,[['C']]
9322,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 10:00:00 PM,27,[['C']]
9323,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 11:00:00 AM,171,[['C']]
9324,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 11:00:00 PM,15,[['C']]
9325,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 12:00:00 AM,8,[['C']]
9326,Ralph Av ,Brooklyn,40.67882,-73.920784,02/01/2024 12:00:00 PM,172,[['C']]
9327,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 01:00:00 AM,14,[['1']]
9328,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 01:00:00 PM,180,[['1']]
9329,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 02:00:00 AM,2,[['1']]
9330,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 02:00:00 PM,281,[['1']]
9331,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 03:00:00 PM,443,[['1']]
9332,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 04:00:00 AM,7,[['1']]
9333,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 04:00:00 PM,461,[['1']]
9334,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 05:00:00 AM,21,[['1']]
9335,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 05:00:00 PM,669,[['1']]
9336,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 06:00:00 AM,102,[['1']]
9337,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 06:00:00 PM,510,[['1']]
9338,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 07:00:00 AM,315,[['1']]
9339,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 07:00:00 PM,229,[['1']]
9340,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 08:00:00 AM,586,[['1']]
9341,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 08:00:00 PM,113,[['1']]
9342,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 09:00:00 AM,372,[['1']]
9343,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 09:00:00 PM,79,[['1']]
9344,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 10:00:00 AM,194,[['1']]
9345,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 10:00:00 PM,106,[['1']]
9346,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 11:00:00 AM,147,[['1']]
9347,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 11:00:00 PM,59,[['1']]
9348,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 12:00:00 AM,50,[['1']]
9349,Rector St ,Manhattan,40.70751,-74.01379,02/01/2024 12:00:00 PM,179,[['1']]
9350,Rector St ,Manhattan,40.70722,-74.01334,02/01/2024 01:00:00 AM,4,"[['R', 'W']]"
